,epoch,loss_mean,loss_std,proposal_width,acceptance_rate,walltime
130,130,0.0991938916050543,0.03644617994333847,"tensor(0.623939, device='cuda:0')","tensor(0.492920, device='cuda:0')",0.8601443669977016
131,131,0.0966208340424996,0.03633262202261982,"tensor(0.648054, device='cuda:0')","tensor(0.512207, device='cuda:0')",0.863230201000988
132,132,0.09368447564308802,0.03569145199943964,"tensor(0.632469, device='cuda:0')","tensor(0.498291, device='cuda:0')",0.8586185459971603
133,133,0.09236388293350699,0.034190881307188434,"tensor(0.618242, device='cuda:0')","tensor(0.502686, device='cuda:0')",0.8576751719992899
134,134,0.09112992450893684,0.033934582723108224,"tensor(0.608886, device='cuda:0')","tensor(0.485107, device='cuda:0')",0.8571299590003036
135,135,0.08878497393245915,0.032959758289035704,"tensor(0.621942, device='cuda:0')","tensor(0.514404, device='cuda:0')",0.8604592490009964
136,136,0.08596083683192507,0.032932690444721635,"tensor(0.630937, device='cuda:0')","tensor(0.490479, device='cuda:0')",0.8609293970002909
137,137,0.08550243639249946,0.031258629850463425,"tensor(0.629461, device='cuda:0')","tensor(0.499756, device='cuda:0')",0.8538344519984093
138,138,0.0821680591822744,0.031091605198844265,"tensor(0.632216, device='cuda:0')","tensor(0.503906, device='cuda:0')",0.8541087470002822
139,139,0.08008709696794356,0.030128762134226005,"tensor(0.625182, device='cuda:0')","tensor(0.497070, device='cuda:0')",0.8565273989988782
140,140,0.0784215253989139,0.02928586783620664,"tensor(0.635857, device='cuda:0')","tensor(0.513184, device='cuda:0')",0.8583971129992278
141,141,0.07654293093762238,0.02894687446173301,"tensor(0.634986, device='cuda:0')","tensor(0.499512, device='cuda:0')",0.8568894189993443
142,142,0.07471094034352238,0.028089957780307703,"tensor(0.636170, device='cuda:0')","tensor(0.491211, device='cuda:0')",0.8553182870018645
143,143,0.07412939922599851,0.027719034710516496,"tensor(0.624719, device='cuda:0')","tensor(0.505859, device='cuda:0')",0.8569339669993496
144,144,0.07178639704154038,0.026883508432065665,"tensor(0.630921, device='cuda:0')","tensor(0.493896, device='cuda:0')",0.857545555998513
145,145,0.07053155723762618,0.026242846261984257,"tensor(0.629292, device='cuda:0')","tensor(0.512939, device='cuda:0')",0.8568199690016627
146,146,0.06757791232650417,0.02589155554505681,"tensor(0.624867, device='cuda:0')","tensor(0.508057, device='cuda:0')",0.8671205369973904
147,147,0.06672652170365628,0.02525696385316697,"tensor(0.641469, device='cuda:0')","tensor(0.518066, device='cuda:0')",0.8561463120022381
148,148,0.0653923417070416,0.02454830935741475,"tensor(0.622907, device='cuda:0')","tensor(0.496094, device='cuda:0')",0.8560631340005784
149,149,0.06354800791449222,0.023765616797234733,"tensor(0.656218, device='cuda:0')","tensor(0.515625, device='cuda:0')",0.8595859150009346
150,150,0.06195705005265395,0.023243613868384947,"tensor(0.631950, device='cuda:0')","tensor(0.495850, device='cuda:0')",0.8571210570007679
151,151,0.06076513254891232,0.02312951266019004,"tensor(0.630633, device='cuda:0')","tensor(0.497559, device='cuda:0')",0.8586486120002519
152,152,0.05941701080617756,0.022394510383210064,"tensor(0.657635, device='cuda:0')","tensor(0.506104, device='cuda:0')",0.8548538020004344
153,153,0.05725420951640217,0.021962517213650314,"tensor(0.651572, device='cuda:0')","tensor(0.510986, device='cuda:0')",0.8535302500022226
154,154,0.055974183234552735,0.02130314038831766,"tensor(0.627378, device='cuda:0')","tensor(0.501465, device='cuda:0')",0.8715562469988072
155,155,0.05515328326109575,0.020685169541354402,"tensor(0.631587, device='cuda:0')","tensor(0.518555, device='cuda:0')",0.8596900349984935
156,156,0.05318772977155653,0.020263206207728503,"tensor(0.634755, device='cuda:0')","tensor(0.503418, device='cuda:0')",0.8796746180014452
157,157,0.052004812737141935,0.019958303442958646,"tensor(0.628412, device='cuda:0')","tensor(0.488281, device='cuda:0')",0.8700778450001962
158,158,0.050910433248266274,0.01927777241101558,"tensor(0.601215, device='cuda:0')","tensor(0.463867, device='cuda:0')",0.8963717769984214
159,159,0.049491702475962074,0.018845605658964294,"tensor(0.626317, device='cuda:0')","tensor(0.498047, device='cuda:0')",0.9231760580005357
160,160,0.04827432712866392,0.018526009715475068,"tensor(0.638946, device='cuda:0')","tensor(0.497070, device='cuda:0')",0.8585202559988829
161,161,0.04722974603422918,0.018406787110582627,"tensor(0.632907, device='cuda:0')","tensor(0.510010, device='cuda:0')",0.8771797989975312
162,162,0.046172757305851554,0.01720048062605065,"tensor(0.633385, device='cuda:0')","tensor(0.510986, device='cuda:0')",0.8948772309995547
163,163,0.04505103575012724,0.017391698988925928,"tensor(0.638595, device='cuda:0')","tensor(0.502441, device='cuda:0')",0.9165161029995943
164,164,0.04336089087757904,0.01687084238003841,"tensor(0.640083, device='cuda:0')","tensor(0.495605, device='cuda:0')",0.9101832439991995
165,165,0.04213514374354134,0.016741075935584156,"tensor(0.628357, device='cuda:0')","tensor(0.494141, device='cuda:0')",0.9343883799992909
166,166,0.041794611909126436,0.015781112244577067,"tensor(0.622293, device='cuda:0')","tensor(0.490479, device='cuda:0')",0.908528257998114
167,167,0.04009448340268379,0.015898253562293716,"tensor(0.643509, device='cuda:0')","tensor(0.512939, device='cuda:0')",0.8920433899984346
168,168,0.03973263562554927,0.015514517388707115,"tensor(0.624734, device='cuda:0')","tensor(0.488281, device='cuda:0')",0.8858039759979874
169,169,0.03841114504653986,0.015010979942347052,"tensor(0.662767, device='cuda:0')","tensor(0.508057, device='cuda:0')",0.8915927130001364
170,170,0.03736233753922791,0.014730664676873846,"tensor(0.620051, device='cuda:0')","tensor(0.492188, device='cuda:0')",0.8648547539996798
171,171,0.03694638537086603,0.014374377240226072,"tensor(0.619853, device='cuda:0')","tensor(0.501953, device='cuda:0')",0.9042806069992366
172,172,0.03584116239793059,0.014079874855989123,"tensor(0.620299, device='cuda:0')","tensor(0.497070, device='cuda:0')",0.9028093599990825
173,173,0.034786773841246094,0.013903535937752674,"tensor(0.642295, device='cuda:0')","tensor(0.503906, device='cuda:0')",0.8753978009990533
174,174,0.034092728198737016,0.013610208244733997,"tensor(0.617551, device='cuda:0')","tensor(0.489258, device='cuda:0')",0.884782418001123
175,175,0.032963537923154755,0.013663034841876951,"tensor(0.640782, device='cuda:0')","tensor(0.500000, device='cuda:0')",0.9120053299993742
176,176,0.03244610004396321,0.013098334938321224,"tensor(0.636143, device='cuda:0')","tensor(0.500977, device='cuda:0')",0.9026861749989621
177,177,0.03141070360521922,0.012706514643247891,"tensor(0.620515, device='cuda:0')","tensor(0.503418, device='cuda:0')",0.9020056730005308
178,178,0.030619794817421882,0.012445035416550749,"tensor(0.632672, device='cuda:0')","tensor(0.505371, device='cuda:0')",0.894182586001989
179,179,0.029631403896766738,0.012270268468946691,"tensor(0.615450, device='cuda:0')","tensor(0.497559, device='cuda:0')",0.8944137810030952
180,180,0.02922931245171175,0.012177334260339444,"tensor(0.631126, device='cuda:0')","tensor(0.501221, device='cuda:0')",0.9323980410008517
181,181,0.028187612239236694,0.011939160559402386,"tensor(0.630381, device='cuda:0')","tensor(0.517578, device='cuda:0')",0.9119545249996008
182,182,0.027402042807123043,0.011413448350883844,"tensor(0.613455, device='cuda:0')","tensor(0.471924, device='cuda:0')",0.9226154099997075
183,183,0.02715849373557562,0.011296683817958788,"tensor(0.641890, device='cuda:0')","tensor(0.513916, device='cuda:0')",0.9455538980000711
184,184,0.026336629126152138,0.01112704986953916,"tensor(0.627916, device='cuda:0')","tensor(0.495361, device='cuda:0')",0.923274788998242
185,185,0.025571529774474334,0.010718013079573986,"tensor(0.621905, device='cuda:0')","tensor(0.485107, device='cuda:0')",0.917500307001319
186,186,0.024843828993460007,0.010635536385204269,"tensor(0.644009, device='cuda:0')","tensor(0.508545, device='cuda:0')",0.9006161440011056
187,187,0.024268382932710733,0.01049714450662997,"tensor(0.614781, device='cuda:0')","tensor(0.500244, device='cuda:0')",0.8964023089974944
188,188,0.023493850556957345,0.010273736678650515,"tensor(0.620050, device='cuda:0')","tensor(0.496338, device='cuda:0')",0.9068129249972117
189,189,0.022935057857037675,0.009817690989971685,"tensor(0.615484, device='cuda:0')","tensor(0.483887, device='cuda:0')",0.8972168189975491
190,190,0.02238976250747781,0.009997789979836422,"tensor(0.618888, device='cuda:0')","tensor(0.498291, device='cuda:0')",0.8947054749987728
191,191,0.021811140773850456,0.009687497373649821,"tensor(0.637578, device='cuda:0')","tensor(0.504883, device='cuda:0')",0.8928843090034206
192,192,0.021233548869692823,0.009447638335330617,"tensor(0.631246, device='cuda:0')","tensor(0.506836, device='cuda:0')",0.8931889349987614
193,193,0.020709719823447357,0.00951338903010557,"tensor(0.629953, device='cuda:0')","tensor(0.499756, device='cuda:0')",0.8923244410034386
194,194,0.0199153392337489,0.00910933376693003,"tensor(0.626535, device='cuda:0')","tensor(0.501709, device='cuda:0')",0.8935460080028861
195,195,0.019682738558155343,0.009264340243298957,"tensor(0.630711, device='cuda:0')","tensor(0.495850, device='cuda:0')",0.8960117099995841
196,196,0.01937371210364778,0.00886711160929324,"tensor(0.645498, device='cuda:0')","tensor(0.507568, device='cuda:0')",0.8903448339988245
197,197,0.0184055036827342,0.008818689064524633,"tensor(0.641228, device='cuda:0')","tensor(0.503906, device='cuda:0')",0.905933140002162
198,198,0.018180828671053816,0.008779618327157672,"tensor(0.632390, device='cuda:0')","tensor(0.511719, device='cuda:0')",0.9031142470012128
199,199,0.017680084033513576,0.008714729719412229,"tensor(0.621474, device='cuda:0')","tensor(0.484619, device='cuda:0')",0.8940392779986723
200,200,0.017378942378215224,0.008503350337130242,"tensor(0.643817, device='cuda:0')","tensor(0.502441, device='cuda:0')",0.9042958019999787
201,201,0.0169397139048999,0.008019112625331148,"tensor(0.631030, device='cuda:0')","tensor(0.506104, device='cuda:0')",0.889786624997214
202,202,0.016566197314659727,0.008428179624786045,"tensor(0.625716, device='cuda:0')","tensor(0.487793, device='cuda:0')",0.8910088909979095
203,203,0.015830094195631465,0.007774060225823713,"tensor(0.646498, device='cuda:0')","tensor(0.508301, device='cuda:0')",0.8891920420028327
